uuid,filename,barcode,barcode2,md5,sample_type,experimental_strategy,workflow_type,data_type
2f2700cb-dd54-4394-82fb-26744960d3df,60600025-8e7d-460d-b70d-f1b6f108458e.mirbase21.isoforms.quantification.txt,TCGA-VM-A8CF-01A-11R-A36C-13,,4615daa8a4bf63512b2e37fda97022b7,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
157d3c83-f0e6-4593-8997-ab978c3101a0,fc764601-3a4a-41fa-9239-c3bc5f6b447d.mirbase21.isoforms.quantification.txt,TCGA-DB-5278-01A-01R-1469-13,,314c68791ff0bab750365e48fe60e43c,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
e4a25cd8-e677-4e41-9a23-0dda2cd7fc4c,69e526a8-cb2b-4c8b-8f1a-bfaeb1fb0182.mirbase21.isoforms.quantification.txt,TCGA-TQ-A8XE-01A-11R-A36C-13,,79198e6549710b5ff3229d740c80fe01,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
1ba57495-7913-4177-96a3-e90bdaa465a5,f627db69-8ed7-414b-85c4-a53e7fa5b8b5.mirbase21.isoforms.quantification.txt,TCGA-RY-A83Y-01A-11R-A36C-13,,065f2bd6017a351d5f4fdd47a40fed66,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
301804ba-a778-4ede-a389-5117de5c4691,041cbb78-13c8-4735-b7dc-95562cb83662.mirbase21.isoforms.quantification.txt,TCGA-DU-A5TR-01A-11R-A28I-13,,7f28aa5ebf437c737c988c88a676b71e,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
c3ef0ac3-0b88-477b-aa25-52953e727658,7ea47a36-1d15-4d0e-bff7-32f339321981.mirbase21.isoforms.quantification.txt,TCGA-HW-7493-01A-11R-2026-13,,c87ac61b2af162de6bc4973410066319,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
4b277e81-dc15-427b-b173-b871c9582541,9b0d88b2-0651-4b59-b879-96fae1011699.mirbase21.isoforms.quantification.txt,TCGA-HT-7608-01A-11R-2089-13,,9338365e89d45e433edad4972b552fc1,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
d5b485c1-5a92-472d-b5bc-3e76358ce371,0d0477fc-3cc6-4fa7-9350-6f3277772191.mirbase21.isoforms.quantification.txt,TCGA-S9-A7R3-01A-11R-A34O-13,,e38b07da6e236a79860bc0ae7724e217,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
19a45996-9f7f-45bc-b5f7-df31f85d9035,5337fd87-0814-4b4a-8ed2-3e0d706eea70.mirbase21.isoforms.quantification.txt,TCGA-R8-A73M-01A-11R-A360-13,,589236a8a4a80cc7a0abdb7fbc6f6a44,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
ca28c4d1-1a26-4730-9689-654e4b6c5591,20ae99ed-81b2-4d28-9418-36c96e3155b2.mirbase21.isoforms.quantification.txt,TCGA-E1-A7YM-01A-11R-A34G-13,,cd904d382e9e3fe83793665eefedc170,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
74e7ac9e-19ca-4552-aa05-0364e29c70b2,b24ad4a5-f2f2-41dd-b4d8-37d7922e6a85.mirbase21.isoforms.quantification.txt,TCGA-HT-A5RC-01A-11R-A28I-13,,1ee75e558773b8f15e61709329b62a45,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
6fa79915-8d1c-43fa-91e8-b39be42fba32,71c7f279-070b-42f5-96e0-f49bae2cba4f.mirbase21.isoforms.quantification.txt,TCGA-HT-7609-01A-11R-2089-13,,fe0612ffefe50d72928a98f793d9a499,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
422ecd1f-c361-4ebb-b43b-189c8de6d654,e594c692-850c-4c2f-be34-d5c410ceb232.mirbase21.isoforms.quantification.txt,TCGA-CS-6670-01A-11R-1895-13,,923fbe87ebf9e76ee27120341af51be1,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
1dc5dd5b-1163-4fb2-ab8a-30581b3daf60,b4a6d147-5f30-46c0-b3e6-be23e80fbc5a.mirbase21.isoforms.quantification.txt,TCGA-FG-8189-01B-11R-A28I-13,,0c2ad4ead913b5756211dd6743e1627d,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
52142ea7-f854-4132-b67a-70dbb3dd0e28,26f59fd9-edc6-4c92-ba7e-c75400ddeb90.mirbase21.isoforms.quantification.txt,TCGA-HW-8320-01A-11R-2401-13,,f4a6de444e60798fba60a10b469fefb7,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
383bda11-a63c-4083-8951-c80afeb9a706,61bbdf9b-4f4c-49d4-b3cd-46793a202c73.mirbase21.isoforms.quantification.txt,TCGA-DU-5872-01A-11R-1707-13,,81da31294fe78703911d2ab91e017f79,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
bba4e1c5-8a03-43fe-b20d-7ec9d65f178f,cd82d0fa-1183-4758-b5fd-e06bc23a6fea.mirbase21.isoforms.quantification.txt,TCGA-DU-5872-02A-21R-A36C-13,,bb1c349b8b1267dd7506223819148b83,Recurrent Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
81cbf1ae-4932-4c96-8372-5b371a0426bf,c8e67e7b-8a88-4654-8182-8fcea09fd039.mirbase21.isoforms.quantification.txt,TCGA-DU-6401-01A-11R-1707-13,,faf08664f43f6f4d2daa06ecdaece091,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
c2ca1d29-e168-405d-b19a-8d2c4378d3b6,61d4c00a-bcc8-4898-b484-c1eefb63ad7a.mirbase21.isoforms.quantification.txt,TCGA-HT-7602-01A-21R-2089-13,,b65b65f723c78c3e513f5d09ca633549,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
ba180ebe-53fc-46a6-9b2a-8da91161933c,1190d2cf-0bf0-4361-b48c-cd5bd19bed92.mirbase21.isoforms.quantification.txt,TCGA-E1-A7YN-01A-11R-A34G-13,,571bdd68d449194f8d6fcada460247ce,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
9abf1d4e-16e5-48f7-a097-d2ee03d4a3f1,010181e5-78c5-4801-9ba2-8e8e3a63f7a1.mirbase21.isoforms.quantification.txt,TCGA-DU-6403-01A-11R-1707-13,,f7bcbd04de3914f2e2c23729a23b2d6d,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
0d13804f-5733-4f42-b7eb-e00f67f25933,5835e439-44fc-4507-8b00-ba352b3582ab.mirbase21.isoforms.quantification.txt,TCGA-QH-A6X5-01A-12R-A32L-13,,d90f93e73903b70668cf2a21bd4cd031,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
5df5c01b-a357-4447-bdff-d58d1f639798,30804de0-79e1-4e0b-8697-ae02e4e2bb70.mirbase21.isoforms.quantification.txt,TCGA-E1-A7YH-01A-11R-A34G-13,,6325032629bdcc0408bbee1c0e5c9365,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
c56ec9de-93ba-4735-84e9-339b74067bce,b174a4d1-c671-43a9-876f-d0dd734d2c0d.mirbase21.isoforms.quantification.txt,TCGA-FG-A60J-01A-11R-A28I-13,,254af6fd74a519f9b058c730dd4f4c05,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
faa5b6b4-a18f-4116-bf72-a9ee908e24ef,1ecd559f-d064-46ca-9e6b-bb6d8ebb9ccc.mirbase21.isoforms.quantification.txt,TCGA-HT-7481-01A-11R-2026-13,,cc08a92802d821962175300bf082a067,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
64814b98-7454-434c-b107-1e639ec8f889,985978ef-c56a-4cdb-8420-a2d519bf1750.mirbase21.isoforms.quantification.txt,TCGA-HT-8105-01A-11R-2401-13,,5aa828c803be9a101dddbeaa4ca0c6a3,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
1ce8ca94-dcad-4a6e-844f-01bc0ef483f6,62c48915-d1ab-40e7-acc1-a0a12ae21c5c.mirbase21.isoforms.quantification.txt,TCGA-P5-A5F1-01A-11R-A28I-13,,eb5b3f12159a41a7b8ac5c5b3284913f,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
59482fa0-5eed-48dc-b156-eaba18099d2e,457b3e55-0fc1-46f0-b6b5-e1d6a3fdccf9.mirbase21.isoforms.quantification.txt,TCGA-S9-A7IZ-01A-11R-A34G-13,,fd6652338f4fc0c2bcdf841b833ee25f,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
5fbc853f-4e7e-4c91-8b07-a15fab054398,4cf08b58-a2ee-4aed-ac62-790d49a96608.mirbase21.isoforms.quantification.txt,TCGA-KT-A7W1-01A-11R-A34G-13,,4dea4cfd56db9a6ec06cf8283c43dd99,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
f62989b8-1db4-4c9c-a504-2018b5ee5560,afc123f0-9f4b-46e9-8304-543830311c2b.mirbase21.isoforms.quantification.txt,TCGA-DU-6406-01A-11R-1707-13,,ff1688a679cd79b74e0ff9ef3d09aedc,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
c1bb2221-4ae8-4cfe-bdae-ab997412262d,8dc4c1b4-3cd9-4efd-9cc8-53c8ceef4ea3.mirbase21.isoforms.quantification.txt,TCGA-FG-8191-01A-11R-2255-13,,438b11e3472d4d5785c0d141dc6ed937,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
72be12a5-96fa-4537-85ec-4b544c07a94b,09e3c80e-81b5-4fe8-812a-8390f3a4cd1d.mirbase21.isoforms.quantification.txt,TCGA-HT-A614-01A-11R-A29V-13,,a9241c2a5e7b3f9d19b3bc64323f3121,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
2e332a0b-60be-4dec-a76d-ff55c6fe8f49,ae9fc706-55ee-46b9-9307-9d0f09716c87.mirbase21.isoforms.quantification.txt,TCGA-S9-A7J3-01A-21R-A34O-13,,5500cdc076206d61cc78c124862eadd5,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
f91df136-302c-41dc-80ac-21168bfa61aa,f6d9b08f-fc74-4aad-aa0c-147b94098c4a.mirbase21.isoforms.quantification.txt,TCGA-DB-A75O-01A-11R-A360-13,,3ef6ace74f30a8c50ed2b5b4b80f432b,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
dc6b4dcc-3c1a-4ff6-9b0e-4602abdf00ec,07a906ea-b1bd-4c64-8427-715ea05fb6f8.mirbase21.isoforms.quantification.txt,TCGA-HT-A5RB-01A-11R-A28I-13,,644c48d643de37d4d2332a080de95b49,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
72a5f235-a8de-463f-89a2-e3d72970e56c,ce058d49-77b3-442d-8446-49eac18098e1.mirbase21.isoforms.quantification.txt,TCGA-DU-A7T8-01A-21R-A34O-13,,a0994a1c339c3c11961cc95180f85b5e,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
fc5a621e-be75-441c-bbaf-afa3e2c51d10,9b6ad092-646b-4b06-bd10-ca11c0b5ba53.mirbase21.isoforms.quantification.txt,TCGA-DB-5274-01A-01R-1469-13,,80d11813302ab2f4b8e04ed7f9a09a3b,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
2e2bd928-004f-4430-856b-ec05b49cc8c2,8d0ac26e-7b37-42c5-93f6-acd57670fd41.mirbase21.isoforms.quantification.txt,TCGA-FG-8188-01A-11R-2255-13,,cfcffcd58e1b58fa08573c0e1c2734e9,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
09eaa784-3ceb-45e7-859a-680e74ca635b,14df4a02-89aa-4df8-99a5-a2a696688552.mirbase21.isoforms.quantification.txt,TCGA-FG-8181-01A-11R-2255-13,,40d8334f5977f490eda920263bae07fb,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
888bb18b-2b21-4d5a-b4e0-0b66144411fb,651ee1ba-48ed-40b2-b344-03fb6cd3725a.mirbase21.isoforms.quantification.txt,TCGA-FG-5965-02B-11R-A29V-13,,846df2c451ea6d099f36a663d197ef2f,Recurrent Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
1a7e15d9-3382-4831-8516-738187a5448d,060e5d5f-a230-4642-971b-2f3191f65e8f.mirbase21.isoforms.quantification.txt,TCGA-DU-7013-01A-11R-2026-13,,4c2a74abe55735d3050c00f08699976c,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
c137ff2c-9f7e-4ec5-932d-cf34d6c01639,7f31fbd0-4cd2-425d-a0e6-f633bad62bc5.mirbase21.isoforms.quantification.txt,TCGA-WH-A86K-01A-11R-A36C-13,,569541c143ef0b55247331608bc8407a,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
25f4a3bd-ac04-490e-b2fe-c1dc30323981,4621cbb5-8206-4b38-9f4d-cbdcd1dfed9e.mirbase21.isoforms.quantification.txt,TCGA-QH-A65S-01A-11R-A29V-13,,62fb28099d56f7e17a4c5f27d3d95e69,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
e4349228-d186-4e42-aced-0778973e08f5,e034b19a-af87-4478-9456-812a1a289980.mirbase21.isoforms.quantification.txt,TCGA-DU-7010-01A-11R-2026-13,,cecc24f6bfeefb8e66811dc800a81a3f,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
bf2b6ccd-8256-44cf-8d7b-647809cd0466,0d8d4c0e-4be1-4676-87a1-2198b2e5efe7.mirbase21.isoforms.quantification.txt,TCGA-E1-A7YD-01A-11R-A34G-13,,44aef03cb3f578759555801418a6b7f2,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
fc2245d3-f55a-42ff-b1ae-c4cff8c37e56,585787ec-bae5-441f-b3ee-bef9a3d39446.mirbase21.isoforms.quantification.txt,TCGA-DU-8167-01A-11R-2255-13,,c07d079238674a278a34e2a686109c17,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
5e3251c6-cc19-4ca3-affa-0d382ebc16c7,e073607d-1d7c-40fc-9b31-eb457535a544.mirbase21.isoforms.quantification.txt,TCGA-HT-8011-01A-11R-2401-13,,97359aed79ae8f39e17637a6f70d4741,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
f43e5338-08bc-4ebf-b5b8-354c0220eb5e,12670b11-73ae-440b-9b56-6b22549064b0.mirbase21.isoforms.quantification.txt,TCGA-E1-5322-01A-01R-1469-13,,b39cffd2a337b861d2586efa6af65959,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
11be7248-27e5-475a-8822-9e47bd36ea5f,e60b8608-6122-4369-9128-8ba3c6372e4b.mirbase21.isoforms.quantification.txt,TCGA-S9-A7R4-01A-12R-A34O-13,,1e848c1390ee132104cfd74a10362584,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
6360cd8e-70ba-43c5-9773-53b55a92bbc7,a5a76dee-1878-4462-8bf4-2ac74c01ff20.mirbase21.isoforms.quantification.txt,TCGA-TQ-A7RV-01A-21R-A34G-13,,a59e3054dc7df52fcad54bbcada3e972,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
87d21c16-f670-46be-ab89-c7407fe5000c,eea5f42c-667b-4719-9fce-931dd6dc17fd.mirbase21.isoforms.quantification.txt,TCGA-TQ-A7RV-02A-11R-A36C-13,,5889b62e6cbdc33d8c3b668dfaf81f42,Recurrent Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
ca77e881-b36d-48ee-a2cc-ceeb78c19080,b1a21b12-e1c0-4860-9fee-f15ef7e24288.mirbase21.isoforms.quantification.txt,TCGA-DU-7302-01A-11R-2089-13,,2b262c08b93f0aa43a32be75ba2a2976,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
9745b760-a270-4111-a4df-9f6882032eb1,ef7a7e9c-4716-4987-af11-0120b58ab300.mirbase21.isoforms.quantification.txt,TCGA-E1-5304-01A-01R-1469-13,,ac56f1a8b25c7ae82d46c9ea47158777,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
b8b121d2-1946-4ea9-86de-cf806823a66e,985e6447-0193-44e1-8cff-7cd1a2db2fea.mirbase21.isoforms.quantification.txt,TCGA-DU-A7TG-01A-21R-A34O-13,,424023573a9419109870cf6de3445df1,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
6da21d83-aaba-4334-9248-ed517e11c4c8,45c7a212-992f-43c6-b4f0-f6d60def930e.mirbase21.isoforms.quantification.txt,TCGA-HW-7489-01A-11R-2026-13,,418353b55a2b38a369d0a51474ffd0b9,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
5431f68c-a9da-4d19-9825-7315c08126ec,76cc82f5-b243-45bd-8d55-141ce5eee481.mirbase21.isoforms.quantification.txt,TCGA-P5-A5EW-01A-11R-A27U-13,,a3540b89065663d873735faddda210d1,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
62276cda-ff40-4594-8ead-88f7af7d0845,d6b4f37b-daee-42f5-9127-648fc9291630.mirbase21.isoforms.quantification.txt,TCGA-QH-A6CS-01A-11R-A31R-13,,9df32f3955991c60d5817410415f6f43,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
40c439d5-d748-4ab1-9cbf-bd663a692146,10cb02a0-b34e-4a17-88f5-c5a5d39d7a7f.mirbase21.isoforms.quantification.txt,TCGA-FG-5964-01A-11R-1707-13,,0fde43ad3e6c1a56b3c2028d6e83e2dc,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
e33aa656-e393-4b20-acec-c72334b7d5f5,7d4240d2-478c-4e09-a98f-5b30c89fadc2.mirbase21.isoforms.quantification.txt,TCGA-DU-6407-01A-13R-1707-13,,8e6a0c971cb39c19c5a7f873b4883fe0,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
2afe75c1-256c-4fae-a206-0fa22ca39fb9,1f5ab314-758d-4e8a-99a7-8c1b8e59a495.mirbase21.isoforms.quantification.txt,TCGA-DU-6407-02B-11R-A36C-13,,ab2db92606e322a7bf6acac15eaba87c,Recurrent Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
57267300-7957-4d74-9e9a-7fba8e29000f,6b4533d1-fc57-4fd0-af98-6e2c602c2216.mirbase21.isoforms.quantification.txt,TCGA-DH-A669-02A-11R-A31R-13,,833ba1afa565bb130117c97f1dafacbc,Recurrent Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
db5d4ec5-1b87-4351-a8dc-1c091e93b00a,a348f2d1-ad1f-41bc-81fa-97897f55a980.mirbase21.isoforms.quantification.txt,TCGA-HT-8108-01A-11R-2401-13,,8f9d0b61eb0a44dd876de9c9b0e70d47,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
d3f02733-84e5-42f0-b4e5-4c22c2f729eb,c7847982-fb24-430b-92c9-5d1e74b0e37f.mirbase21.isoforms.quantification.txt,TCGA-DU-A76R-01A-11R-A32L-13,,2317e08359bfb1686a73dc8015874d7a,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
581bc608-a0ef-49a4-ad26-60359d816ca8,28cd254c-ea64-4a0d-8933-13b041570dc1.mirbase21.isoforms.quantification.txt,TCGA-P5-A5EZ-01A-11R-A27U-13,,6b6ab951603949c30b26674eb3b83006,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
51c5675c-1e71-4a15-a89c-148d8822f3af,6ac57835-b2bb-4ba0-bf73-9cc6ec23b46a.mirbase21.isoforms.quantification.txt,TCGA-FG-A87N-01A-11R-A36C-13,,775b3227ceeafbe4e4196e2e916276f1,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
bee0ac9b-d096-4f8e-bf29-e921e1aca14a,1627d535-cd9d-4541-9dd6-1185cb6e62db.mirbase21.isoforms.quantification.txt,TCGA-HW-A5KK-01A-11R-A27U-13,,f6432f2b73f5cf05d5b061ee803b4b62,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
9598f08d-da6c-4bdc-aa2d-0c4c1fcc37cb,2bfedc91-8288-4489-bd4b-0fb11a7be50c.mirbase21.isoforms.quantification.txt,TCGA-TM-A7C5-01A-11R-A32L-13,,9ea19bed80f24f51645c36088fe90dae,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
0038698a-636a-4542-9d1b-5bcce7ad0f2a,28fd3247-744e-40b6-98cc-30177e170c6d.mirbase21.isoforms.quantification.txt,TCGA-DB-A75P-01A-11R-A360-13,,79f4c6786db56431a8cec8d70337c3b0,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
6fab9a4c-6357-463c-8fee-86d9b3be6db2,664d0c80-eb23-4017-aa4b-838bf59d9254.mirbase21.isoforms.quantification.txt,TCGA-E1-A7Z4-01A-11R-A34O-13,,2edad720ca227752f74f6b1fc6474303,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
be9cb009-05da-4a7b-8b53-659e708a4714,7e6aa68e-534a-4d49-9461-7c2a4ef1e761.mirbase21.isoforms.quantification.txt,TCGA-DU-6405-01A-11R-1707-13,,8c9fb9896f6fb84cb2c9ff79aa15451d,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
d6797bc7-4e20-4207-b93c-e8936227e246,c5b75a9d-7881-406f-977c-e8de6ea09037.mirbase21.isoforms.quantification.txt,TCGA-QH-A6X4-01A-51R-A360-13,,f3dfcb84654d8fbbff2c6484c67e90de,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
369b1216-6d35-42a0-9bcd-30698289fd6a,5e19fc69-9c23-479b-9694-1f84e49c3f73.mirbase21.isoforms.quantification.txt,TCGA-DH-A7UU-01A-12R-A34G-13,,0a639e83ace748555e9ca742b483b0af,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
61f5b832-52d5-4abf-b5c3-d6243d1cecb6,676c5d16-b807-4178-a0fa-8c8d4820c05e.mirbase21.isoforms.quantification.txt,TCGA-S9-A7QY-01A-11R-A34G-13,,258aa4d109e5a0efe0e3ebd3a60cf69b,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
87dde255-734a-487c-8d6a-8332f7d34e45,277e6c98-f916-4289-af6c-0fbcfe16ba99.mirbase21.isoforms.quantification.txt,TCGA-E1-A7Z2-01A-21R-A34O-13,,8facaa310eda91b386e57fcb478a5e94,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
50276460-a097-40a3-9844-afe0be72f032,7e8ca2a6-7a3a-4c8e-8cac-1b0da69c0594.mirbase21.isoforms.quantification.txt,TCGA-HT-8019-01A-21R-2401-13,,d5bbd99ffd7702354983039180a804cb,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
8d84167d-1d26-4165-8b48-0a320aaa5afc,769ee2f3-5b3e-42a5-887b-14ce2dc2dbb3.mirbase21.isoforms.quantification.txt,TCGA-S9-A7IY-01A-11R-A34G-13,,9371e13e4c2c5eb4249704760f17ed21,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
3280a753-b005-482a-b28c-7468bd72c542,6a78b15f-dada-4198-86f2-f852399722ad.mirbase21.isoforms.quantification.txt,TCGA-DB-A64U-01A-11R-A29V-13,,3c437f92639b3e9d3650246675218ac4,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
c957fbba-a343-4136-b60c-180317cdda3f,11d5ac64-ba7d-4ac7-99ee-4f6023695a6c.mirbase21.isoforms.quantification.txt,TCGA-HT-8113-01A-11R-2401-13,,8e75b159dd4948c388712a3cc9b7b269,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
8330e1d2-8a00-4018-85a4-a450c8f985a0,113e21ff-6023-46df-aa90-dcc532c668e4.mirbase21.isoforms.quantification.txt,TCGA-TM-A84L-01A-11R-A36C-13,,997133ce81100eb80522f910c0ab3b53,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
917137b9-5980-490a-aa79-4ca0e3c0337a,e4b0655a-a265-4135-9da1-9cb91f955b31.mirbase21.isoforms.quantification.txt,TCGA-CS-4943-01A-01R-1469-13,,800a1ce1520b4027f17aaa496fa64f76,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
48d87d24-61d4-4c23-854e-f7860394bfa0,37c70e41-e396-4da2-b164-b005ca6319f1.mirbase21.isoforms.quantification.txt,TCGA-HT-7676-01A-11R-2401-13,,a147e44409dc6c5920c77a899aad9fd5,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
9225834b-07d6-4358-bbec-b6c64d0529c0,8e6aed5e-fad5-45b8-8c1f-c667279b3daa.mirbase21.isoforms.quantification.txt,TCGA-P5-A735-01A-11R-A360-13,,7b3fc084c65a9c1b8589ed70d79333e6,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
e4a5cc64-7a95-49a9-8f08-91505f8136f8,202f4be0-a37e-4412-95cf-a3611c76579d.mirbase21.isoforms.quantification.txt,TCGA-HT-A74K-01A-11R-A360-13,,9d7264c50514ba20fb42ecf454d7b897,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
4fd0d45a-5e77-4f4e-83a2-17c2cfb2c30a,7d8e61f4-57ef-4c63-be7f-318f64ffec4c.mirbase21.isoforms.quantification.txt,TCGA-S9-A6WG-01A-11R-A342-13,,b7ff9b6775321824cb9ba22ae0540a50,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
c8765047-3ba9-4b6a-be1a-14835d380086,3abe87d0-233b-450d-b4b9-4db1dd56f248.mirbase21.isoforms.quantification.txt,TCGA-S9-A6WN-01A-12R-A342-13,,c05edd1dd65d5e2021084d691dca6607,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
de8dc314-7b0b-4128-9c8f-b2f1831b67cd,4fb22529-e8d2-471a-8304-5885c2336319.mirbase21.isoforms.quantification.txt,TCGA-HT-A618-01A-11R-A29V-13,,c48b7d418a23d93141144326dae01477,Primary Tumor,miRNA-Seq,BCGSC miRNA Profiling,Isoform Expression Quantification
