uuid,filename,barcode,barcode2,md5,sample_type,experimental_strategy,workflow_type,data_type
fc2e96aa-b226-4393-adb1-5b3a0a4365d8,a104c07d-cda2-4241-9660-f7d3aa8b7ce2.rna_seq.augmented_star_gene_counts.tsv,TCGA-HW-A5KM-01A-11R-A27Q-07,,9f0d9ad63737982f9ea8c1de2e751dea,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
8e5f650e-c9d0-4cfb-aaf8-738b589e49c7,664eac2e-7d5a-4556-a469-5e6e30b443f2.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-6408-01A-11R-1708-07,,2c1cb293494f7f9c5d1506bdce424f10,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
1d63e7f1-d283-4010-ac49-4611f0715838,730fe34d-49c7-4bd0-82da-0ebe32992cbb.rna_seq.augmented_star_gene_counts.tsv,TCGA-RY-A83Y-01A-11R-A36H-07,,5210d97469c66865ff15dc6e7f6eca64,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
eb1f3e1c-e307-4f4a-9b3e-5d1462d782aa,7dd17209-3320-4181-af24-57683739d43d.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-A5TR-01A-11R-A28M-07,,6fc05997dcfea7aeb7aee2a382924de2,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
fc630c41-6424-481d-b870-54310c267d96,6577ddb2-0dd8-43da-9762-9922064788e4.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7R3-01A-11R-A34R-07,,1ab6dbe3c19aba8505affabc7014124f,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
fb7dce3c-22a0-4a64-86b7-3fa350c5ba51,e3d28a69-cac2-4bbe-897f-6b4369379713.rna_seq.augmented_star_gene_counts.tsv,TCGA-R8-A73M-01A-11R-A32Q-07,,1271fad969661bce0140c9c2977f0c73,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
9d3e8119-07ff-4f3b-8cfe-b25bbb65dc53,b7634862-3aa1-4230-8308-c944c3cee1e7.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6U1-01A-21R-A33Z-07,,d189850849a1dfe94c28888e5f4d6893,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
23505fd3-8a7f-40ea-82e7-b5b6f7557857,77eb6e00-3209-4c20-89e5-5dec2b477088.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-A4XA-01A-11R-A26U-07,,c65665eee4ed3e5a78e30054cfa49f7a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
7f4c77cb-a49e-408f-a649-d5f333042325,8ecebe81-8e20-4f69-b8b2-6c9cd290b94c.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-6401-01A-11R-1708-07,,2f349b6828de4cf3e020e11d641af2aa,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
c6276aa1-b514-4338-bd20-f3f9c0bece93,76642b1c-82e0-495b-8385-9220f5c6ba94.rna_seq.augmented_star_gene_counts.tsv,TCGA-VM-A8CD-01A-11R-A36H-07,,4c2a121ea3f2e59961160371ef85d27c,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ac7e9e0c-1eea-4ac7-9da6-bea4036a17f3,8cb3d2b7-3bf0-41ab-bf8c-9b6c7bd93df6.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-6403-01A-11R-1708-07,,2954d197d4246c88b8b17c9961ab066a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
6d9588ee-b1ab-4343-aa5a-f25676c3682c,612c5ce3-ded1-434a-a2b6-d45e587e7fb3.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-A7YH-01A-11R-A34F-07,,b4da29765e6cc199c1bd110459ef89cf,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
470c4595-1baa-446e-9163-836bff64d639,196e79f2-8acd-44ec-979d-f08dea3baedb.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A6J1-01A-11R-A31N-07,,b281b040180c04ba164c6b4ab2eb3f79,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
e9b23266-33aa-47c2-90ed-7545736c45cf,55ee2877-f53c-4d55-82ee-7d6478c4baaa.rna_seq.augmented_star_gene_counts.tsv,TCGA-HW-7493-01A-11R-2027-07,,0536708ecb9af19f20ce87f483760bb5,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
be715478-b298-45a0-ba8f-d4f193f4dfe6,bce674a7-4f72-450f-9c31-64f2134f429d.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A60J-01A-11R-A28M-07,,51252f39063eb6e32fe553f4b210c092,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
7650dbf6-6782-4043-a99a-4e3fe299f03c,157353da-a4c3-4e31-aff8-869e21adf1b3.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-8166-01A-11R-2256-07,,c168ce120c24061308563cc78b59673e,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
9552fd13-d00a-4772-9d8b-1d13f18d8a75,696fb8f8-1bec-4424-ab08-ebbe37c7078c.rna_seq.augmented_star_gene_counts.tsv,TCGA-TM-A84T-01A-11R-A36H-07,,07871a22264faf3e0b1b681a233a7f5b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
f2298168-e5da-464b-9a5f-d1f6a01e4068,47070554-7b19-4db3-a6c2-3ef277515fe8.rna_seq.augmented_star_gene_counts.tsv,TCGA-CS-5395-01A-01R-1470-07,,c05db7d584d313af2247956257e2db3b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
8e7557fc-63da-4457-8572-0fcf59b8b428,7b9bb575-77cb-463e-9f34-607cda913e91.rna_seq.augmented_star_gene_counts.tsv,TCGA-CS-6670-01A-11R-1896-07,,398d67b55416d446d10f97c4d5c7259e,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
533b33a9-078a-4e54-97cf-9cd0ca386b08,3c134b22-4ca2-475e-b2a8-e3886e7fccdf.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7481-01A-11R-2027-07,,c68fa3e2e10de3b30af26eba1351777c,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
9e739f95-8038-4d85-9d61-84bd520b8f63,d7aad54c-1f6b-4989-97d7-5e74132faf28.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-5872-01A-11R-1708-07,,360f46d7b30cdb6121e1c4b97418878a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
e90a37ef-cf17-4a5a-b08c-c6efb1f8b287,01c73df5-9dda-4b64-8844-e61fb6043f4e.rna_seq.augmented_star_gene_counts.tsv,TCGA-IK-8125-01A-11R-2256-07,,0c2860a674e57db060a391ef3da668d7,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
8184059f-1889-41da-8a3b-b1a65c2217f0,2bff4b49-c2f0-4fba-8071-8c7c0f7a950e.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8105-01A-11R-2404-07,,d33ff1846762ec804e19cf314bd6bd71,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
f66d2f11-b3c9-495e-839f-6f364e5b7d69,10b88a94-0910-4af9-af4b-3c4c26b279c7.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-A4DV-01A-11R-A26U-07,,52dd6b569415cbb1cbcffc921c3ca918,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
fa5b33ce-9f46-40cc-8cfc-122a6a2c1dc8,fc4bcecf-68ed-46a8-95dc-d719c624b4dc.rna_seq.augmented_star_gene_counts.tsv,TCGA-P5-A5F1-01A-11R-A28M-07,,fc3dd8231f69b37d8037b75e32ff637f,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
df2baefb-4c65-420d-af0a-3f28608ce5b4,a5cf59be-7181-488f-990f-58d9e33656b0.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7IZ-01A-11R-A34F-07,,83db444e1daec1cbb0e4e251df1dd050,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
bcf37fc6-ef72-4fc0-9567-c731400ec6f7,256524cc-7cc8-4dbd-bd75-acf4760737d8.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-7009-01A-11R-2027-07,,71b6718f5e619dd0b28899f36aad354b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
8723c7c0-1c79-45f5-ab15-d4a54a58440c,99618995-9556-4c65-a643-43c9354395a7.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-A75M-01A-11R-A32Q-07,,58e8ceb53ab26e7bae41c9c121ac160e,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
723383fc-ba09-4470-a3e0-6ae3432ca407,6be579fe-a0cc-4298-b1d0-448a5c8220cb.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6WP-01A-12R-A34F-07,,cc7c66c672a500cbf0dcc141aefa0068,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
dbfd78dc-8e25-4cab-ac20-fcd0e5fcf421,c8f856a8-8497-4248-aef1-f56b916113b9.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-A7YJ-01A-11R-A34F-07,,a124faa82ef384424b70c1c18d7d9bc7,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
d7bd7e6f-7299-449e-9d14-a43ddcf6af23,fb663715-a439-4f80-853d-ad84446466be.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7J3-01A-21R-A34R-07,,d16b9bbc089ddc312f592ce9596bcbd6,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
03622878-db1a-45b0-a6ac-ad5389afd3fd,145155d3-ca18-49c6-879f-fceb71ef4e28.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-A75O-01A-11R-A32Q-07,,cd2b7b7620a5e452f1a6f90207206efa,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
e9b3d05e-b735-47ac-93cb-97be31bac8ee,d2e687f8-1bca-45b7-8d87-4c7e89715db9.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8114-01A-11R-2404-07,,980ee46f3778cc6d6713037907bad8f3,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
9007f94b-5cb1-421f-8ad3-7333920370af,edf2bc5d-3b50-411a-819e-aac3aa1207aa.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6TV-01A-12R-A34R-07,,6eb57189d4cbad03809df7f2573c8083,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
b4f06db1-f648-422d-815e-cc8e1127bdbe,c7c07a02-a6cb-4553-9398-4909be99da11.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7620-01A-11R-2256-07,,7d2cd4ebfa8d6d1ed391ecdce86cef2a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
4eaa3447-5f01-4986-873c-31524224d454,9d27dcf7-67e4-45e4-97c5-d702a020984c.rna_seq.augmented_star_gene_counts.tsv,TCGA-DH-5144-01A-01R-1470-07,,2acf61c1db1f66a0f93dcc7e308e6b60,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
7c571e7e-c394-42a8-9a93-6252f3fea878,45c1e141-f1c5-4261-b167-382e0129e3e3.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7611-01A-11R-2403-07,,014071425e1ffff06a7d56ccdc035aa2,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
3efa8a3e-17f2-43ea-9e5e-cfe0623b350c,18869398-2fb5-40b2-b7a9-a2f76d5e0593.rna_seq.augmented_star_gene_counts.tsv,TCGA-WY-A85A-01A-21R-A36H-07,,bd5baa25a0784bdc369ee9dcd38364c2,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
454affa6-2a1e-4f77-a850-94822c7a5eb8,9f8bee4a-baeb-4d58-9a53-1bf52f01628f.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-A5RB-01A-11R-A28M-07,,fc44d36a0155796be77d80ac79cf5672,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
87107154-cb0e-49b6-b472-97b2da306c42,cd79995e-2eeb-4f13-be04-866f53051b82.rna_seq.augmented_star_gene_counts.tsv,TCGA-VM-A8CF-01A-11R-A36H-07,,907c57027d3af1bfd19792d0cdfd38d3,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
a065734c-d1d5-410b-8ed3-7f9e144dc90d,6a81c987-0907-4638-86a7-51e6ad3b758a.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-5274-01A-01R-1470-07,,81b610adccfb87d925b84796a75d6c1e,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
38ef393f-39e8-4916-a3fa-443fdfd932d5,af7b1635-834b-4e0b-a4e0-cc33d89f3bad.rna_seq.augmented_star_gene_counts.tsv,TCGA-TQ-A8XE-02A-11R-A36H-07,,4c52ae237bdc67437e20837a135bb8ad,Recurrent Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
88e0a449-4b87-4407-be02-88e5244fd4f7,1df3f338-a901-401c-bc22-52c8ae664737.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-7641-01B-11R-2256-07,,a2100e7d36a729ac9369f6ad7a29cf47,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
6db9234e-8f03-48d2-8dcd-cb0c68a801dc,3bb76c7c-dd14-410f-9399-97db48021264.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-8188-01A-11R-2256-07,,1065643127c0911f432f33044bbe4fa2,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
19a294f1-350f-4cbc-b451-5083a25a2beb,cfc86a2c-65c2-4218-b16d-f2c6dfc1ca7e.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-A4XE-01A-11R-A27Q-07,,eff858f46c07929e7a0af75e84571067,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
27cd7914-1edc-4408-9548-c688b130e8a6,8f54d7f2-4095-466e-99a9-a5105ea3c447.rna_seq.augmented_star_gene_counts.tsv,TCGA-RY-A83Z-01A-11R-A36H-07,,2971ca02e7efdbf7ec29719399ab9d2d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
41806157-0e4b-4b45-bc38-f0009a8b86b1,4140c432-70d7-4785-b7fd-163ea41181a4.rna_seq.augmented_star_gene_counts.tsv,TCGA-VV-A829-01A-21R-A36H-07,,9d919e480f874a76b11b56017795997b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
c2adc3f8-6571-42f4-8def-cba1b5cec712,5a78b059-bc3f-4b39-b51d-e0993e104176.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-8181-01A-11R-2256-07,,c4b42ac760aefb9a3bec88279da99c15,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
e4198422-186f-4780-ac8d-23f6d50cd64b,356773ba-ba5c-4556-9f5e-dc12dfab3418.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-5965-02A-11R-A29R-07,,6f4cd77254ec4a7cabad59006c196f53,Recurrent Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
95c405c6-ca3a-402a-8618-f68ff36d0146,a4134141-066d-499c-b120-76ac8134e2da.rna_seq.augmented_star_gene_counts.tsv,TCGA-F6-A8O4-01A-11R-A36H-07,,bb359cae39e748b21fdde41d581785bf,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
a92739d7-447b-44eb-afe7-30e98eba0899,36d30dee-263f-401c-b7d6-7b704f1f6b86.rna_seq.augmented_star_gene_counts.tsv,TCGA-TM-A7CF-01A-11R-A32Q-07,,4a676829c6d4fc351ae44cae4c76dcdf,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
06fbec23-68bc-49ef-8a2a-3c5289d146e2,e343b3a9-713c-4448-b123-3f1cc4b25905.rna_seq.augmented_star_gene_counts.tsv,TCGA-QH-A65S-01A-11R-A29R-07,,44627d099630f8d3faca7dbf4a018572,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
15eadac3-48d0-44f4-be28-8427a5c6b62b,8e4d6c1e-89dc-4e27-ad74-84e54be78b59.rna_seq.augmented_star_gene_counts.tsv,TCGA-R8-A6MK-01A-11R-A32Q-07,,723814fa5bbf012d22a86e8aa74981fb,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
c8a16b5e-f8e4-40a1-b29b-3228e8de9eaa,86a3d2d4-1789-4d7b-a6db-95dbb381a2f7.rna_seq.augmented_star_gene_counts.tsv,TCGA-VM-A8CE-01A-11R-A36H-07,,87207589ea2ea2c956d66c2ef706b028,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
22e77be6-20d5-4ca1-adcd-bc13ac7eefb8,00564877-4cd9-4637-8dea-7b0a17b37857.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8018-01A-11R-2404-07,,0ed90a64e5dde02ad08e4a27ee46952e,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
8c946222-d70e-4c69-8a4f-28a79982fcd9,904ee538-8f50-42e9-8d40-d39a893ac95d.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8015-01B-11R-A28M-07,,6fa15e9e49b09bdaf1649fb30fb56b34,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
f3d7c049-c6c7-435b-8dad-c9c37af26175,7461d3c9-6e68-42cd-ab5e-858c6828affc.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7689-01A-11R-2256-07,,f0149342ded5e9870b0d3165904096cf,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
f791d60d-2873-4fa6-a777-c525b04dba40,98385352-8c92-4a5c-af17-26c47f1501bc.rna_seq.augmented_star_gene_counts.tsv,TCGA-DH-5142-01A-01R-1470-07,,7de6dbd469d245bde2142f0c865539fb,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
a592fdde-b880-4901-9a35-cbea7326e2dd,a6c24351-13f7-47f8-a258-a47e72986ec8.rna_seq.augmented_star_gene_counts.tsv,TCGA-HW-7486-01A-11R-2027-07,,b5fefa358cbaf91a02e561ddc1eca426,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
344e2894-3239-484b-b944-3be65ff8fa89,8ee1b002-0b96-4a9b-aca7-586243eaa936.rna_seq.augmented_star_gene_counts.tsv,TCGA-TQ-A7RV-02A-11R-A36H-07,,ee8c52261358809ffd4ffc603e838b10,Recurrent Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
b8c20797-44bb-4242-9a57-5f13cf6aef67,77054cbf-e120-40ba-96bb-26a6bd9564df.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-5322-01A-01R-1470-07,,e1248f3bdb175f7878d960da9a4620e4,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
53061e36-95a1-48a3-94dd-0cb6cee4caea,f146b20f-4539-4603-bdb1-fd291ab471bd.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-A7TC-01A-21R-A34R-07,,8c5da50d9a9f937d145f1faf7d08f776,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
a3882dd3-e3d2-44ef-ac01-0155653f8c01,1861c569-6350-43dd-a217-a92473677c9b.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-7302-01A-11R-2090-07,,4b6dc7aeb282a079a1a61d6a641e309e,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
70574e3b-be25-4280-b8b4-790d1eed2cb4,57b815ef-511a-4578-9fb5-277765b51f78.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6U5-01A-12R-A33Z-07,,90d2ea2a44d2cbb5584bbcac6d20c202,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ab40f4b4-3eab-484e-bef3-7fa916a9cb9f,62edccbe-eb6f-4d5a-b4ff-6b64e72c7f78.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-5849-01A-11R-1708-07,,a9d8c2252848210a32e36c7c2cd6223b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
a288fb00-99c9-4449-864a-6863340543af,8d947bfa-6d74-4ded-a138-742a04f91203.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7680-01A-11R-2256-07,,70d3a853b003681d946a215f3c8a90e5,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
95875cb2-a046-49f0-a545-92fba82bd141,f9219836-0942-43f2-ad3a-f57cc48587ea.rna_seq.augmented_star_gene_counts.tsv,TCGA-HW-8322-01A-11R-2404-07,,ab416ba2624e9703865672768ed759a4,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
5605142d-c2b9-4537-bef9-a1071641e948,359f0995-1967-446f-886f-777455a919ae.rna_seq.augmented_star_gene_counts.tsv,TCGA-QH-A6CS-01A-11R-A31N-07,,74a65abd49e716ffe635fc0d5d59b72d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
a9cf7a99-2560-48f9-bf43-ed1882d1a291,8e322e13-da42-4ab3-a3ec-2cba24db4e45.rna_seq.augmented_star_gene_counts.tsv,TCGA-TQ-A7RH-01A-12R-A34F-07,,ead56f53f4628540528de67bd2e32df0,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
02c69ef2-120a-40df-9f8a-b1429e89b675,e0f3f77b-9fa3-470e-8900-eda1f429bb0f.rna_seq.augmented_star_gene_counts.tsv,TCGA-QH-A6CU-01A-11R-A31N-07,,a14a1074623506a097aad53f4e528fd7,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
656075d1-1c58-411e-a8a5-54bac666293d,deacae6a-5f74-4a07-8ee7-5f378fa5ea41.rna_seq.augmented_star_gene_counts.tsv,TCGA-DH-A669-02A-11R-A31N-07,,8c676f89f086d02df5a24ad647447d90,Recurrent Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
1725ee1b-d90d-456e-a468-dd36528b539a,c749c8ec-bfdb-4301-913d-2ddb115412fc.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7R1-01A-12R-A34R-07,,f8917da9972e5593ef89f61a81b316fa,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ced38b35-e7cd-49de-be9e-ba150ebe972d,8506a600-af4a-4d30-976b-591152d1c813.rna_seq.augmented_star_gene_counts.tsv,TCGA-DH-A7US-01A-11R-A33Z-07,,01d9d18dd4628e3a4d6a168b424f3791,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
4f293f23-1418-459d-8749-e0e7454f638d,8be5f4a4-8300-47ba-836f-9b89ddfe7451.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-A61C-01A-11R-A29R-07,,c9428ca46098f029ee2ae03e7e2bf659,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
bc4c4be8-39c8-49f9-8a07-974e2ff4f47f,fbf93c94-a681-4690-b9fa-91fa7c6b5a49.rna_seq.augmented_star_gene_counts.tsv,TCGA-TQ-A7RI-01A-11R-A33Z-07,,a86c357b68643c422163d8ef395facc9,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
68cc3bd0-7207-4526-8cda-1c5af53c5426,8c50f402-e95c-446f-8618-160da3606aa3.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A87N-01A-11R-A36H-07,,73af938c8899a8341ebcf82af1eff80d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
5e3b73ea-6843-43bd-b34d-8b8e4d6310cc,47998adb-b4c0-4b18-9203-a6d421b06f11.rna_seq.augmented_star_gene_counts.tsv,TCGA-TM-A84C-01A-11R-A36H-07,,e0e87714ffb4f77c728edb1b3dbb7bc8,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
1627ea47-3fa0-405b-970d-bfb1cae72ece,29882704-6f18-4f45-8041-d77ccfc955cc.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-5847-01A-11R-1708-07,,580bb963540360dd71518f9abbc7dc2b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ae06a69d-d2b5-4912-9d90-39dd917b03d1,056c7bec-b1a0-4098-9c94-d275dc8ef43e.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8012-01A-11R-2403-07,,c1ecea0d99f3e634489820b33a963a09,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
681c600b-143c-42ee-9dd4-b52f513a769d,a7a87d48-b0ed-423a-939a-15803f9199c6.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7QY-01A-11R-A34F-07,,839cd85ede9d4af2bea17454506bae6b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
d20cf786-ccae-4aba-a46b-06355adf7e0a,f4cfb770-82ce-4c31-90a9-a7ccb57c87d4.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-A7Z2-01A-21R-A34R-07,,7ed70c1720306e58a3e8d666bd1ae8d7,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ea2b0769-ab76-4a82-9552-5a7a1ff85cf1,859df306-00fa-496e-8c6a-6bd30f7f7eda.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8113-01A-11R-2404-07,,bf92606e640204292b71be6a4a3e76aa,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
8ae206f0-70e9-4503-bece-d4dedda72001,bdaf1e4a-461f-45d7-8ed3-547e2a59d3a7.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8558-01A-21R-2404-07,,e402a6095523fab65f08fdfcc52ebf94,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
bb0413fb-ec3e-46bc-98ce-c27d59073fda,228ded1a-9ae5-421d-9b58-8ae4176e56db.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-A7T6-01A-11R-A33Z-07,,c1f7b0870c3b8a89c8c2e17ac5ee9519,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
aee6c864-2f94-4bca-a816-d85963b67b1b,89f14b9e-9c4c-42a6-a5d4-a319ea174a61.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-5305-01A-01R-1896-07,,8313b9bc61fe54ff3b3bdfa163f90a8a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
5863c42a-25d4-4140-93f8-10c1f8d2d410,14980c69-16d2-40c8-916b-b341f6bc606d.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6WN-01A-12R-A33Z-07,,1766d8dd2c96568726d34bdd4a97a294,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
448b0d51-24f0-4eb7-b882-8d726d1741db,b8d729a4-658d-49c7-b6c1-3490041ad3e1.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6WO-01A-21R-A34F-07,,c367bf4a0df1a77e759cfda40d330b84,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
67bec45d-ed1e-41c5-9c61-4d7fb1592450,b90ec08a-e1d4-4ef4-a4a7-c66d4a15c59c.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-A6S7-01A-21R-A32Q-07,,ade66ded52c6256d27c836a275831a0a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
