uuid,filename,barcode,barcode2,md5,sample_type,experimental_strategy,workflow_type,data_type
1a9c183b-7db0-4e6a-8d28-39ef78d3c440,d08f66be-d202-4bd2-bc9f-4f94c4a22734.methylation_array.sesame.level3betas.txt,TCGA-DU-7007-01A-11D-2025-05,,e7d5b5ecf63e1ea4b7a6fa48820d1627,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
73e7f677-496d-4590-97c2-7a119291fdbe,21d41810-fcf1-48b0-a293-933553284864.methylation_array.sesame.level3betas.txt,TCGA-HT-7482-01A-11D-2025-05,,5753e2b9b72b2020b458f7e48fbe0d24,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
899a4788-d652-4ab5-851c-36d545ce4921,9e489795-e385-4090-963c-be52b83a9fa0.methylation_array.sesame.level3betas.txt,TCGA-DH-A66D-01A-11D-A31M-05,,84151f909cfa9539ae834a50b4058dd2,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
9ac4310b-9370-4a1b-8ecc-06b76d524161,843c2f37-6080-466e-a736-179c682795e0.methylation_array.sesame.level3betas.txt,TCGA-DU-A7T8-01A-21D-A34K-05,,7edba632a20057a4f896c191950d27d0,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
0fa6b7f5-77bc-4c8b-9eb3-16bbe6c07b4d,b110d89d-2743-4f7b-a00f-d67f78003aae.methylation_array.sesame.level3betas.txt,TCGA-HT-7884-01B-11D-2399-05,,c0584952a41072cba86d4ac6fcbe58e2,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
02645e4b-f43c-4181-a793-4517f116b28c,90b31689-8292-4799-9b1d-4350403202f3.methylation_array.sesame.level3betas.txt,TCGA-DB-5281-01A-01D-1467-05,,00f91306505a17a28731bb7bbdeb4d4e,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
8087a1d2-2d7b-43ab-a2e6-2130b2a5ecef,48453575-0c0a-45b6-826f-d07ec63994fa.methylation_array.sesame.level3betas.txt,TCGA-P5-A5ET-01A-11D-A27L-05,,46e32c04fb03a7f841ab3a3fdc39bbe2,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
d2a2cb92-1df4-4691-b94f-40ab8035f1f9,a39665ea-9a7e-44fb-b78b-1403721ba70d.methylation_array.sesame.level3betas.txt,TCGA-FG-5965-02A-11D-A29T-05,,ac8c88297ddbfef7e304b4ade0e2dcca,Recurrent Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
d4b39e22-1988-4124-aac3-29ab7d399b3b,041e17e4-e822-468f-8eda-70769b3cba7b.methylation_array.sesame.level3betas.txt,TCGA-TQ-A7RP-01A-21D-A34D-05,,1e4f74da58aec584792596fc1ca12bc2,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
7cd384c2-d969-403b-b1be-4a9ef9427678,21b80fc8-958d-48cc-b09e-29938c7558d6.methylation_array.sesame.level3betas.txt,TCGA-DU-5854-01A-11D-1706-05,,dea2483316b696286dbe7fb7f359f782,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
f2871b71-6114-42e0-9553-628f2895286c,b2609744-21d7-4b3d-a12c-1a0e53a21179.methylation_array.sesame.level3betas.txt,TCGA-DB-A64P-01A-11D-A29T-05,,fea3031f4289adf51c6ad5108dc6cb4d,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
b30e7124-f5c1-4177-a408-89438296c1cd,f646dd0c-5f3d-43a9-bd4b-953d2fd824eb.methylation_array.sesame.level3betas.txt,TCGA-QH-A6CV-01A-11D-A31M-05,,e04c9586d3e9791b7105cb85e9ad41af,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
447b9f6d-4096-4e15-b00d-47a8d940c5b6,ffec4a68-74c4-4d7e-bc42-c60aebba3881.methylation_array.sesame.level3betas.txt,TCGA-HT-8109-01A-11D-2399-05,,76f954a7664a2f0b2681b9ca9b707352,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
89802f5f-eaee-44ae-a700-02a1b81a6872,f1798f7d-cbbb-4823-9212-02b0acdb2242.methylation_array.sesame.level3betas.txt,TCGA-DU-6401-01A-11D-1706-05,,f0b21daa0e65b21b4e220f49be4610eb,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
65a18e09-1f98-4b5f-a4df-9f5b25a6676f,f7fe9bd8-480c-4b4a-b305-62093a6e1bc2.methylation_array.sesame.level3betas.txt,TCGA-DB-A64U-01A-11D-A29T-05,,7bf4e703502e62c09cfffcb3b740206e,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
96bb3dc7-99b1-49c2-b000-c3292dc12b8a,4e398c73-d4ba-41e8-9fab-f2074fd87ee7.methylation_array.sesame.level3betas.txt,TCGA-WY-A858-01A-11D-A368-05,,550512b1df1a78cbc75a352ed81e13b4,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
e7533077-077a-437a-ac4e-e7d16d47ae93,57c00c7c-4318-4157-ac0e-0f1600fe7c87.methylation_array.sesame.level3betas.txt,TCGA-DU-6394-01A-11D-1706-05,,5efb7515d60cb7dcb1d50d92458149c9,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
ced7fb6d-0429-42bc-9496-bcc866c34bdb,0d0f1ddf-59af-470a-9f0c-f231b26873d1.methylation_array.sesame.level3betas.txt,TCGA-E1-A7YW-01A-11D-A34K-05,,33b2984725fd628b0a346fe7646f3deb,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
155fe3d1-afa9-421d-81ae-c7797a9207f9,b3015ff6-09b2-4f17-ba83-e6ffebfa1434.methylation_array.sesame.level3betas.txt,TCGA-HT-7687-01A-11D-2254-05,,86d4b578e1bc0fd33b28a2b318fd3ffa,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
81eaa4d0-2774-4603-9696-59144a017332,a0eaa4af-5106-4f94-9ab1-0f322d0e44b0.methylation_array.sesame.level3betas.txt,TCGA-DU-7302-01A-11D-2087-05,,9edb9bd6f28407e3d5d9317b886958ec,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
827b68b9-7cc3-4813-bf00-81a0fa575043,b43e3b04-1a81-4e74-a49c-4556b11f3171.methylation_array.sesame.level3betas.txt,TCGA-DH-5141-01A-01D-1467-05,,c65d2d793245e3e351ef0f73c1e60092,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
e7c97a29-9101-48df-8b10-86d5f8d8de4a,4a477a4a-ec73-45ac-80e9-84c165d07ec6.methylation_array.sesame.level3betas.txt,TCGA-S9-A6TX-01A-21D-A32C-05,,2016a181373ec44f2d1f0aca692029d7,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
36bb5b41-4724-42c1-a720-e296372da4e6,e2f5ab3e-4175-4568-8956-7b7d2758585e.methylation_array.sesame.level3betas.txt,TCGA-VM-A8CE-01A-11D-A368-05,,a4b2e069bdb382108ebb534b89150260,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
a2e6c14b-f45a-414d-8e14-cec3d20bb162,d781ecb8-8f41-4b34-a74e-61d847a52ef1.methylation_array.sesame.level3betas.txt,TCGA-TQ-A8XE-01A-11D-A368-05,,e66f0bdcd47556715f22d063c2483cfa,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
00dfcdfb-b9bc-4254-89fa-0d12702eaaf3,222958f2-2636-4b64-8500-6396863223e6.methylation_array.sesame.level3betas.txt,TCGA-P5-A730-01A-11D-A32C-05,,b26cd5a99e610276904bbb3fbe21c19e,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
62e478df-b9f9-48c2-931d-ffd6acdc481f,977c338d-38ab-4441-b8c8-512a2956e2ed.methylation_array.sesame.level3betas.txt,TCGA-P5-A781-01A-11D-A32C-05,,965304275157cc8489a1f191bee95681,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
cd1e53de-7ca2-4f8b-9f14-447f523af2ce,7057208f-b83c-417e-a1ac-910c65debc23.methylation_array.sesame.level3betas.txt,TCGA-TM-A84T-01A-11D-A368-05,,7cf4d3daacdcd490a0cc62d290960c8f,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
c8d83293-37b3-416f-a481-f1f789231c14,d413eb1c-e940-4fc9-88a0-325c88994bad.methylation_array.sesame.level3betas.txt,TCGA-HT-7882-01A-11D-2399-05,,55234732390496b6bff7d27835998bdd,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
eb9dda43-51bc-4bd9-a15a-633d66b2b715,f928f702-5488-422b-be11-bc867e8568e6.methylation_array.sesame.level3betas.txt,TCGA-P5-A5F2-01A-11D-A28N-05,,4039e3373c93282267916a5ebb0d2eb1,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
784573d1-d5e9-4708-8c3c-3c586eea0bf5,3b3201a8-ecb6-422c-82a1-a7e28179496f.methylation_array.sesame.level3betas.txt,TCGA-HT-7467-01A-11D-2025-05,,d008f6fa40a4d3502c81bcc5af7f3480,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
518a3593-1af3-4c7d-8473-9790110c0028,e26dd730-a06f-4160-82a8-3bb83aafc8c3.methylation_array.sesame.level3betas.txt,TCGA-DU-A7TI-01A-11D-A33U-05,,88f181f2a1762c9b5a55e8003dba6925,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
02fc58cd-6d7c-4a51-872d-b174b48c4715,c21f7341-b8ef-4bc2-9086-8659cd66239c.methylation_array.sesame.level3betas.txt,TCGA-DU-6408-01A-11D-1706-05,,4e8a029bf917b24054ee17c6b0e0e933,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
56ff273d-40c8-4737-ae5c-737f78c96140,abf242e7-a00b-4d6d-8adc-4bcd3ddf2c3d.methylation_array.sesame.level3betas.txt,TCGA-FG-8191-01A-11D-2254-05,,67df396d5b4e30cb7cb06eafca90e156,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
a313c4c9-cbc9-4495-940e-b8dea52afe0c,e5e11c68-3176-420d-a304-dc968190fec5.methylation_array.sesame.level3betas.txt,TCGA-P5-A77X-01A-11D-A32C-05,,d3e332204be12a5c3568893645729c33,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
723b0525-6eba-4f3b-8abf-b3812b2864fd,6899eeb9-2725-4361-ab67-2c92a850cc0f.methylation_array.sesame.level3betas.txt,TCGA-TM-A84S-01A-11D-A368-05,,55d86f720dedd2e77c3d8e52b72777a5,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
aff9fb55-da53-490c-918b-bcddf213d217,b5e7a3a2-64dd-4491-9b8b-6dfceb634976.methylation_array.sesame.level3betas.txt,TCGA-R8-A73M-01A-11D-A32C-05,,d1fc1fc45e97ec9a5247274fd1aa4f17,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
6cd6faa9-25fb-4204-8865-9e09a47cedd3,3e54f1e0-22a1-44ba-9b54-c035a30d0e7a.methylation_array.sesame.level3betas.txt,TCGA-TM-A7C5-01A-11D-A32C-05,,7becbe471d340b992904550b8b7d53d4,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
1f1315d1-6c6d-4e8d-bd9a-661f097e80b4,4882810b-0003-4a2d-927f-4cd55ae82451.methylation_array.sesame.level3betas.txt,TCGA-FG-8185-01A-11D-2254-05,,ab5f31815058414fe4ff7f0745cfb089,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
610b6880-f0cf-4bff-9a27-2e5949967b6e,df71f316-5ef9-43cb-911f-f4cb102b0cf1.methylation_array.sesame.level3betas.txt,TCGA-DU-6400-01A-12D-1706-05,,eb3da86fc567e725cd9cac7c5c882e8b,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
507f37de-375f-4d11-84e2-32ade9a13bd9,300f3e8d-35f9-4319-a460-1bebb37d8332.methylation_array.sesame.level3betas.txt,TCGA-RY-A840-01A-11D-A368-05,,f73be5033ac7b7b4a243e3ffaa6717dd,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
39bbb1d6-620b-4d49-b72f-73243250a333,749d8c95-3f9b-4b61-b889-1c1e3e061333.methylation_array.sesame.level3betas.txt,TCGA-WY-A85B-01A-11D-A368-05,,fe0436d84807689de5a0e5807dfdacf4,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
b83dbf2e-b935-4ac7-97cb-613c8184f3b7,b7a9b3d9-0f07-4fc1-a437-d2199cad293d.methylation_array.sesame.level3betas.txt,TCGA-HW-A5KJ-01A-12D-A27L-05,,f23882bdef42cb7fdb790a512d639780,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
c02d38c2-8c8b-4692-b55e-b914e3e8dcc3,99e9db0f-ad87-41d4-b400-c24f0708b216.methylation_array.sesame.level3betas.txt,TCGA-FG-6690-01A-11D-1894-05,,8d2b60c1d2557212621cc317986211a9,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
9903931b-41b3-404d-b9ca-716749c8bfb1,16a5c492-2996-40ab-abae-86ba996e3f81.methylation_array.sesame.level3betas.txt,TCGA-HT-7478-01A-11D-2025-05,,937234ac09a59e62c713b051d774f2b0,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
dda2c321-f66f-4eef-a6d4-7983c5c07016,545521fd-0eec-40d3-9eed-2a7ac3f8778e.methylation_array.sesame.level3betas.txt,TCGA-F6-A8O4-01A-11D-A368-05,,038a3a847c1f1c12c29d1868d97feadc,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
ef4c2308-c30d-48e5-944c-224de10370dd,0984addc-5128-4e91-acbe-ac88939eba76.methylation_array.sesame.level3betas.txt,TCGA-HT-7470-01A-12D-2087-05,,805c90639c1cbdb2af8b4b9277929aba,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
d4d8a962-fe3c-435c-bcf9-b57e6c417726,35a827e2-2951-4d2e-8812-5a8e78857212.methylation_array.sesame.level3betas.txt,TCGA-HT-A61B-01A-11D-A29T-05,,ca4d1313b142592bd02e1d71b20631a3,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
3c640ddc-6e25-42e4-a93d-287cd034ee52,fd79d80c-08c0-4cd8-87e8-42ca06773ab9.methylation_array.sesame.level3betas.txt,TCGA-P5-A72Z-01A-11D-A32C-05,,9a2318de054316ead0aac5f4c7aee4c4,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
ae8d4a77-7b03-48b6-96b8-ed2dc2d1f743,d22d4bff-3bb3-4236-9694-df75f5233d29.methylation_array.sesame.level3betas.txt,TCGA-DU-6402-01A-11D-1706-05,,6563f8040d4f5fe1114c7c7212107071,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
9f76cbe0-b177-4274-ab53-9649ddbb2904,7d682dfb-6891-4285-917e-58b05e13ee3e.methylation_array.sesame.level3betas.txt,TCGA-HT-7874-01A-11D-2399-05,,d49c21375820996dcb92c5e986981935,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
0f5d07c7-8999-4476-8d90-2e6116b1fdaa,c153ddae-a5c4-44a2-9724-fff875c80217.methylation_array.sesame.level3betas.txt,TCGA-FG-A713-01A-11D-A32C-05,,6be2998357e2332a4e483e152cba2e7b,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
6d23d35d-7c83-4753-8751-6c746c560ebb,9b752829-097a-4af8-87b2-af0ae903c77c.methylation_array.sesame.level3betas.txt,TCGA-E1-A7YL-01A-11D-A34D-05,,5035cbf2f3d6f81369aa72fb48a644a1,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
1fc85ccb-802d-4d52-aab4-cd8a3181976d,4ed01f87-5c8a-4d6c-ba5a-769758fc6aa6.methylation_array.sesame.level3betas.txt,TCGA-HT-8108-01A-11D-2399-05,,108f99798273207cc5dce01a8d116c53,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
758dd516-91c5-4abb-9f6d-b5d221c7820d,7bb5ea9d-5f86-4af0-a6e5-fef58eee5352.methylation_array.sesame.level3betas.txt,TCGA-HT-8558-01A-21D-2399-05,,2cc666aac427cebb3798c119eea36a1c,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
98e466c2-eb57-4fa2-8918-4c208232cf0e,7a3bd4c7-9d9d-4baf-9e15-ad412966595b.methylation_array.sesame.level3betas.txt,TCGA-DH-A7US-01A-11D-A33U-05,,ba02fdb5e497f2470d0e8d5d1ca44bc6,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
7b6b8db2-4b9e-4cc8-b0cb-7bfcd0f96ea4,c1e27fad-967b-406d-9c21-956094d2cbca.methylation_array.sesame.level3betas.txt,TCGA-DH-A7UU-01A-12D-A34D-05,,8cd34ba79f13e6947bb3a85c6b602528,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
62343dc9-6f9c-408d-821e-eeee7a62fb37,f2f0cfe4-967c-4b6f-b730-866ef48a8cbb.methylation_array.sesame.level3betas.txt,TCGA-DU-8162-01A-21D-2254-05,,e606d9171f044e2625ab30d3978a5cd8,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
bd5188b0-e735-481e-aba6-bc4c492b7138,28aa7770-2d1c-457a-9382-9b166aec323c.methylation_array.sesame.level3betas.txt,TCGA-HT-A5R5-01A-11D-A28N-05,,b9811e9b83cbef826f8eafb8e23dad5d,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
f564afc8-803a-441a-92c7-5b1642e0a07d,1c814ed6-4c3a-40d0-a2cc-7fc03a709958.methylation_array.sesame.level3betas.txt,TCGA-HW-8320-01A-11D-2399-05,,b1f88bfe4c168e0a83d0f5d5167082ba,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
cc9c023c-cf95-4059-b78e-c18be38abfdd,a990ea43-2661-4940-8ce9-a149fec5227f.methylation_array.sesame.level3betas.txt,TCGA-S9-A7R1-01A-12D-A34K-05,,f461b82898b04f0a543c6f065e627ab9,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
8298ba3c-64ae-495a-b276-ee7d5be94488,08a9feae-a71b-4b46-a7a8-1e50abbe71be.methylation_array.sesame.level3betas.txt,TCGA-E1-A7YJ-01A-11D-A34D-05,,b9267340841298eb181c763b657ab9c9,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
f1f0f4c7-c105-4d6c-8b71-616daa84f38b,93270e32-fccf-4bee-b720-311bbd30b822.methylation_array.sesame.level3betas.txt,TCGA-TQ-A7RJ-01A-11D-A33U-05,,ac66b4b4199d961410b2986a980bbf61,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
d640727e-0ef8-402c-bead-916ca9068ea1,3a5aff3d-12f0-48c7-9c75-c4e7b6fa8b30.methylation_array.sesame.level3betas.txt,TCGA-DU-A7T6-01A-11D-A33U-05,,e024c00cec0a161ced0c86a6374f253f,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
21bff12b-a141-4108-9cd4-226b30026057,50934cd8-c381-4def-a4c0-588c7d7d5207.methylation_array.sesame.level3betas.txt,TCGA-DB-A64V-01A-11D-A29T-05,,1ba046fdafec55d1e2c9f8fb0ad568ce,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
ee09fc33-7afd-45c2-86a5-30ab386d32fe,673b3f8c-e6c5-422d-8e18-36bf7b7a4840.methylation_array.sesame.level3betas.txt,TCGA-HT-7616-01A-11D-2254-05,,ab885da3a01726f7d956023cef3b599f,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
b6c14b66-7886-4e6f-bc36-ece39eb3013c,09bc332d-6d2e-4df5-af3c-1aee67565639.methylation_array.sesame.level3betas.txt,TCGA-S9-A7IZ-01A-11D-A34D-05,,df48223e10ef9cbb6adf47d90d443660,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
b621b3ca-1766-49a4-845a-aa48a846d444,061637a6-4c9c-4847-be6b-a741fd5dcd7d.methylation_array.sesame.level3betas.txt,TCGA-HT-7479-01A-11D-2025-05,,97ff42ddf6891af6dcc9b54c8bfcca5f,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
a26c54c9-3c13-47ed-8664-9812d8015eaa,ecbbd510-3c4b-425b-b676-9e960dca5866.methylation_array.sesame.level3betas.txt,TCGA-S9-A6TW-01A-12D-A32C-05,,b592ab1ec4d413bf6ae47b3c16d79fd9,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
8f44d4a7-7484-466e-8ffa-4074713c1db5,b4e6f362-143b-4fa3-8b59-a6c43fc08bb9.methylation_array.sesame.level3betas.txt,TCGA-DU-6405-01A-11D-1706-05,,2cef5479eabb792aa9f3b3e30788f31c,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
d1615056-0671-4e88-8534-55039d7a6d08,a08ec316-15c2-4ccc-acc7-15dc6b0cc952.methylation_array.sesame.level3betas.txt,TCGA-S9-A6WE-01A-12D-A33U-05,,e8dfc6bbd895c32feb1916ec4a68a578,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
9c00bf8b-d7d3-484e-97f9-db85811b1354,3a12f26c-db74-4412-8907-5c9b5a3de1a0.methylation_array.sesame.level3betas.txt,TCGA-RY-A83Z-01A-11D-A368-05,,d80298538f71face480c5aa601dd4d27,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
86c7cc31-df18-4070-8465-8ea217e983c3,f5bfb03d-6e8d-45b6-b147-150a33fa0c70.methylation_array.sesame.level3betas.txt,TCGA-P5-A5EV-01A-11D-A27L-05,,746b7a0789639b2f9b22d5de446911de,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
4f78534a-065a-406e-b293-b873999c9a28,6b55a2f1-0f49-441d-b135-af99a1d51071.methylation_array.sesame.level3betas.txt,TCGA-QH-A6CY-01A-11D-A32C-05,,7dbab9ecbc8d2aa3cbc86c44515aa959,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
c294f185-9395-4005-bae9-6ab26754bb18,0f49c86e-1daf-47ea-a57c-86db91bb3a1e.methylation_array.sesame.level3betas.txt,TCGA-CS-6290-01A-11D-1706-05,,f4371af98efd0f81c697f41f4a727231,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
77dc1202-5ce4-4595-8676-0929a1ed1fe9,9c8b3d37-221d-4e58-83f9-0a9f0be55cdc.methylation_array.sesame.level3betas.txt,TCGA-S9-A6WM-01A-12D-A33U-05,,ce714bae0d21f8b72fc4ed8ae61174c6,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
6c2e9080-a1ff-415d-87a8-f88207984396,57478c50-9351-4597-8c30-d1898e15fab6.methylation_array.sesame.level3betas.txt,TCGA-DB-A64X-01A-11D-A29T-05,,d31fdfe922fccd6f7951cc479c5fd1bf,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
a51b5a6d-2f6e-4e0e-803c-d7c6528132d6,231c2534-c8a2-4829-b636-5d2b35ac03ac.methylation_array.sesame.level3betas.txt,TCGA-QH-A6CZ-01A-11D-A32C-05,,7b7a8bce919227ab220f8cc3a4e76b7b,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
a26abc22-1f19-466a-9f8f-b68bbab1fd92,228c38d0-26f3-4b9d-bd8d-46b584c9b047.methylation_array.sesame.level3betas.txt,TCGA-VV-A829-01A-21D-A368-05,,6cc333c129a37d00804358bef32402f4,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
90f8c31e-c0c3-46c3-988a-d83cd39b4daa,73d9b0b6-854c-4252-b51b-25395e0619b4.methylation_array.sesame.level3betas.txt,TCGA-HT-A74H-01A-11D-A32C-05,,355c20d33cbb737641c97c91ac37626e,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
4bafc327-673e-41a7-8102-11286d6e5e7e,8d4782dd-fa78-4132-ad38-7270e3776374.methylation_array.sesame.level3betas.txt,TCGA-FG-A60J-01A-11D-A28N-05,,be48dd27ed1aa1bf87554e389197b1f8,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
0f899721-08b6-4e31-8a6b-07e74ad8885b,f2c78114-8713-4c96-b2df-bedf17298181.methylation_array.sesame.level3betas.txt,TCGA-TM-A7C3-01A-11D-A32C-05,,e0b1762c595cde62cb6d0b31b4f61890,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
73c731b4-360f-40d4-8eeb-1641d600014a,7e89715a-ea99-4cc5-af00-be301f079ed2.methylation_array.sesame.level3betas.txt,TCGA-HT-A61C-01A-11D-A29T-05,,fbfa70fe45cdb324b10678f4718aa196,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
e1425ed2-fb22-48ff-b0f6-c25d0e3f5af6,13869fe8-3f83-49c1-ac7e-7547dee5a1a7.methylation_array.sesame.level3betas.txt,TCGA-DB-A4XC-01A-11D-A26N-05,,779b97ba189151d0d21a2525607eb945,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
71b30f34-66fe-4711-ae47-210272d7198b,aa7e10e3-cd68-4c5b-8960-2452048fb438.methylation_array.sesame.level3betas.txt,TCGA-TM-A84B-01A-11D-A368-05,,b907a1a07378e994904b0b28f97a7825,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
d2d388c7-77a8-4a47-a98c-143754999caf,4c7e28c9-8225-4ff2-a16f-49aa9e762387.methylation_array.sesame.level3betas.txt,TCGA-DH-A669-02A-11D-A31M-05,,1cef9135b9546b20da463f161551af04,Recurrent Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
0e36f957-c4cb-4a98-a6cc-40032acbc6b2,ba444fb6-59a0-4a2c-a1d0-344772bf51a6.methylation_array.sesame.level3betas.txt,TCGA-TM-A84G-01A-11D-A368-05,,a6fc4b0be9a4e8514a2f879572dc8127,Primary Tumor,Methylation Array,SeSAMe Methylation Beta Estimation,Methylation Beta Value
